List the standard binary prefixes from kilo to yotta and their approximate values in bytes.,"kilo (k): 10³ ≈ 1 000 bytes
– mega (M): 10⁶ ≈ 1 000 000 bytes
– giga (G): 10⁹ ≈ 1 000 000 000 bytes
– tera (T): 10¹² ≈ 1 000 000 000 000 bytes
– peta (P): 10¹⁵ ≈ 1 000 000 000 000 000 bytes
– exa (E): 10¹⁸ ≈ 1 000 000 000 000 000 000 bytes
– zetta (Z): 10²¹ ≈ 1 000 000 000 000 000 000 000 bytes
– yotta (Y): 10²⁴ ≈ 1 000 000 000 000 000 000 000 000 bytes",FIT152 - Topic 3: Hardware and Digital Devices (PR),
Discuss why everyday objects like cars and refrigerators are now considered digital devices.,"Many everyday objects now incorporate microcontrollers or embedded computers to manage functions (for example engine control units in cars or temperature regulation in smart refrigerators). Because they process binary signals and run software to perform tasks, these objects qualify as digital devices, blurring the line between traditional “computer hardware” and consumer appliances.",FIT152 - Topic 3: Hardware and Digital Devices (PR),
Define engineered systems and give three examples of where they appear in modern life.,"Engineered systems are artificial (non-natural) constructs designed by humans to perform organized functions. Examples include:
– Transportation systems (for example railways, airports)
– Energy production and distribution systems (for example power grids)
– Communication systems (for example cellular networks, the Internet)
– Industrial control systems (for example manufacturing assembly lines)",FIT152 - Topic 3: Systems Architecture and Emergence (PR),
Explain why modern engineered systems are characterized by both high complexity and strong interdependence.,"Modern systems integrate many subsystems and components whose behaviors interact in non-linear ways. Increased functionality and connectivity (for example digital control in automobiles, smart grids) mean that a change or failure in one part can propagate, making the overall system behavior harder to predict and control.",FIT152 - Topic 3: Systems Architecture and Emergence (PR),
Define the concept of emergence in system integration and illustrate it with the brick-and-wall example.,"Emergence is when an integrated system exhibits properties not present in its individual parts. In the brick-and-wall example:
– A brick alone provides structural support and light absorption.
– A wall of unbonded bricks only absorbs light.
– A properly constructed wall “emerges” with new properties (for example shape, windows that allow light passage) that cannot be deduced from a single brick’s properties.",FIT152 - Topic 3: Systems Architecture and Emergence (PR),
Why is a dedicated system architect essential for complex system design?,"Controlling individual components does not guarantee control of the whole system due to emergent behaviors. A system architect oversees the high-level integration model, ensuring coherent interconnection of subsystems, managing emergence, and aligning the overall structure with requirements and constraints. Without this role, organizations risk uncontrolled complexity and unpredictable system behaviors.",FIT152 - Topic 3: Systems Architecture and Emergence (PR),
Describe one challenge in developing a holistic “science of systems” (systemics).,"Systemics must integrate knowledge from many disciplines (for example engineering, computer science, organizational theory), each with its own methods and terminology. Bringing these together into coherent models that capture emergence and interdependence is difficult, as traditional disciplines focus on optimizing subsystems rather than entire integrated systems.",FIT152 - Topic 3: Systems Architecture and Emergence (PR),
Summarize how the foreword positions “systemics” as a new scientific and technical discipline.,"Systemics is proposed as the rigorous study of engineered systems’ architecture, complexity and emergence. It extends beyond component optimization to address integration processes, require new modeling paradigms and cross-disciplinary collaboration, and demands formal recognition (for example system architect roles, academic programs) to tackle modern systemic challenges.",FIT152 - Topic 3: Systems Architecture and Emergence (PR),
Explain what differentiates a “system” from a mere group of interacting elements.,"A system is created by applying an integration operator to disparate elements, producing a unique unit whose functional capabilities—its “service contract” exposed via external interfaces—emerge only at the system level. Unlike a simple group, the system’s new functions are more than the sum of its parts and can be used without knowledge of its internal construction.",FIT152 - Topic 3: System Integration and Emergence (PR),
Describe the two complementary aspects of an integrated system.,"1. Functional (logical, atemporal): The system’s behaviors and services (“what it does”) that exceed those of individual components.",FIT152 - Topic 3: System Integration and Emergence (PR),
,"2. Physical (material, temporal): The tangible structure and components that realize those functions in the real world, subject to energy constraints and environmental “noise.”",FIT152 - Topic 3: System Integration and Emergence (PR),
Define a “system of systems” and explain how its integration differs from that of a single system.,"A “system of systems” is a hierarchy of integrated units, each potentially a complete system, combined at a higher level. Integration among these units is looser than within a single system. The components share a common exchange model (for example information protocols) that enables coordination without tight coupling.",FIT152 - Topic 3: System Integration and Emergence (PR),
Summarize why the 1990s–2010s marked a revolution in system architecture.,"Advances in miniaturization and component integration in the 1980s enabled distributed computation. In the 1990s, defense and security applications adopted loosely coupled “system of systems” architectures. With the Internet and World Wide Web becoming ubiquitous in the 2000s, this integration motif—relying on shared information exchange models—became central across industries, amplifying system complexity and interdependence.",FIT152 - Topic 3: System Integration and Emergence (PR),
Explain the role of an “exchange model” in system integration.,"An exchange model defines the common information structures and protocols that allow heterogeneous components or subsystems to interoperate and be integrable. By standardizing data formats, messages or interfaces, the exchange model ensures that the integration operator can bind parts into a coherent system or system of systems.",FIT152 - Topic 3: System Integration and Emergence (PR),
Discuss why error management is now a core concern in complex system design.,"As systems grow in complexity—especially their functional (software) components—errors become inevitable at scale. These faults can cause malfunctions with severe consequences. System safety must therefore be built in, designing architectures that are robust (resist faults) and resilient (recover from faults), ensuring autonomy and dependable operation under real-world hazards.",FIT152 - Topic 3: System Integration and Emergence (PR),
Define cybernetics as introduced by Norbert Wiener.,"Cybernetics is the science of control and communication in animals and machines. It studies feedback loops and how systems use information about their outputs to regulate their behavior toward a goal. Wiener chose the term from the Greek κυβερνητική (steersmanship) to emphasize purposeful, adaptive steering of systems.",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Explain the concept of a metamodel and its relevance in cybernetics.,"A metamodel is an abstract model of a model. In cybernetics, the “model” of a target system (for example ballistics equations) is implemented as a program; the metamodel describes the rules and structure of those programs themselves, enabling re-use across different physical media (for example analog circuits or digital code).",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
State Wiener’s “law no. 2” about system–environment interaction.,"To interact effectively with an environment, a system must possess an abstract model of that environment, independent of physical media. This model provides the “map” needed for purposeful action.",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Illustrate how Wiener’s anti-aircraft work exemplified cybernetic principles.,"Radar provided real-time target data (position, speed, acceleration) as feedback
– Servomechanisms adjusted gun aim using transfer functions to follow moving targets
– Predictive ballistics models (“metamodels”) calculated fusing sensor data to time shell bursts
– Continuous feedback loop of sensor→model→actuator underlay the control architecture",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Describe the role of feedback in cybernetic systems.,"Feedback channels return part of a system’s output to its input, allowing continuous correction. By comparing desired versus actual outputs, the system adjusts its behavior to reduce error and maintain goal achievement despite disturbances.",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Contrast the United States and France in early cybernetic adoption.,"United States: Cybernetics was integrated into engineering via MIT’s SAGE, Forrester’s Industrial Dynamics, systems engineering programs and the “Fifth Discipline.”
- France: Early enthusiasm faltered as cybernetic jargon outpaced rigor, and broad social applications met skepticism; it remained marginal in engineering curricula.",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Why did Wiener prefer “machine learning” over “artificial intelligence”?,"Wiener used “machine learning” (coined 1946) to emphasize adaptive, feedback-based behavior without the grandiose connotations of “artificial intelligence,” which risked promising more than the technology could deliver.",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Summarize the “double trajectory” concept in cybernetic steering.,"Steering involves two intertwined dynamics:
– Environmental dynamics: Uncontrolled external forces (wind, currents) that must be modeled (“epigenetic landscape”).
– System dynamics: The system’s own control actions based on its internal model and past experience.
Effective navigation uses both to optimize the path from A to B.",FIT152 - Topic 3: The Legacy of Norbert Wiener and the Birth of Cybernetics (PR),
Define the strategic roles of information systems in large organizations.,"provide a permanently available online store to customers
- Automate business Processes to reduce costs and improve efficiency due to globalization
- enable senior executives to monitor activities and react quickly In fast-moving markets by reducing time to market",FIT152 - Topic 3: Conflicting Requirements in Information Systems (PR),
Discuss why information systems often grow like “living organisms” rather than being designed to last.,"They must adapt to fluctuating, contradictory forces in an open environment
- User base grows (employees, IT personnel, customers) and their demands increase simultaneously
- Continuous pressure for new features, performance, reliability, and user experience",FIT152 - Topic 3: Conflicting Requirements in Information Systems (PR),
Explain the conflict between flexibility and reliability in IS design.,"Flexibility requires meeting unclear, changing requirements and stakeholder customization; demands agility and fast turnaround
- Reliability requires lengthy design, deep subsystem understanding, extensive testing, and feedback—building human understanding slowly
- Brute-force resource allocation can improve speed but cannot guarantee flexibility or sustainable reliability",FIT152 - Topic 3: Conflicting Requirements in Information Systems (PR),
Identify two additional factors that exacerbate complexity in information systems.,"Successive technological hype (e.g. Enterprise Application Integration, Service-Oriented Architecture, Enterprise JavaBeans, Master Data Management) leading to uncontrolled complexity
- High turnover of key technical or business staff seeking better environments, causing knowledge loss",FIT152 - Topic 3: Conflicting Requirements in Information Systems (PR),
Explain why an uncontrolled increase in entropy of computing systems is undesirable.,"Chaos (unpredictability) emerges: nobody understands system behavior, data structure, or hardware processes
- Responsibility for decisions or changes is avoided
- Mapping efforts start IS architecture projects because existing structure is unknown, defeating the IS purpose of sound decision-making",FIT152 - Topic 3: Conflicting Requirements in Information Systems (PR),
Define the “technology-driven” period in IS management (1970–2000).,"Belief that technological innovation alone would solve complexity and sustainability
- Era of monolithic, closed systems by single vendors (IBM, digital)
- Success evidenced by COBOL and UNIX In banking",FIT152 - Topic 3: Historical Periods in IS Management (PR),
Discuss the “fashion victim syndrome” and “vendor trapping syndrome.”,"Fashion Victim Syndrome: blind adoption of latest technologies, leading to resource waste and Risk exposure
- Vendor Trapping Syndrome: strong software-hardware coupling discouraging competitors, sometimes locking software to specific platforms",FIT152 - Topic 3: Historical Periods in IS Management (PR),
Explain the shift to “cost-reduction” management around 2000.,"Reaction against It extravagance by tightly controlling spending, demanding measurable productivity gains
- Favored open architectures (Java, Linux) to avoid licensing costs and Vendor lock-In
- “Keep It Simple Stupid” mindset deeming modeling and overdesign a luxury",FIT152 - Topic 3: Historical Periods in IS Management (PR),
Describe impacts of extreme cost-cutting on IS complexity.,"Proliferation of unmanaged, heterogeneous technologies
- Overreliance on off-the-shelf ERP packages (SAP, Oracle) replacing custom coding
- Heavy outsourcing and offshore development creating coordination overhead
- Ultimately drove expensive re-Engineering and architecture projects with uncertain outcomes",FIT152 - Topic 3: Historical Periods in IS Management (PR),
Outline the “value-creation” era in IS management.,"Views is as an intangible asset containing an organization’s explicit knowledge
- Attempts to quantify use value akin to economic concepts (e.g. Marx’s use value)
- challenges: disentangling technical tool from human/process contributions, uniqueness of each is, present-future ambiguity regarding sustainability",FIT152 - Topic 3: Historical Periods in IS Management (PR),
Justify why no single concept of IS value suffices for long-term management.,"IS value is multi-faceted (current performance, flexibility, sustainability, user experience)
- Single-number metrics hide trade-offs and mislead decision-makers
- Need for a balanced set of value concepts rather than one aggregate figure",FIT152 - Topic 3: Introducing Simplicity in IS (PR),
Explain why simplicity is proposed as the guiding paradigm for IS evolution.,"Simplicity encompasses a rich set of interrelated concepts that map to desirable IS features
- Provides intuitive, multi-dimensional guidance beyond cost or value metrics
- Helps manage human, organizational, and technological complexity coherently",FIT152 - Topic 3: Introducing Simplicity in IS (PR),
Define the goal of the book’s approach to simplicity.,"Make simplicity concepts precise and operational in real IT life
- Draw on mathematics, design principles, and software engineering metrics
- Move from black-box value sets to white-box complexity insights",FIT152 - Topic 3: Introducing Simplicity in IS (PR),
Describe the book’s three-step research strategy on simplicity.,"1. Information Theory: rigorous mathematical understanding of complexity, information, randomness
- 2. Design Principles: John Maeda’s ten laws of simplicity incorporating human factors
- 3. Software Engineering Metrics: practical metrics for aspects of IT complexity, acknowledging arbitrariness",FIT152 - Topic 3: Introducing Simplicity in IS (PR),
Discuss the role of practical wisdom in IS management.,"Beyond patterns and best practices, deeper conceptual thinking is needed
- CIOs must balance multiple independent value concepts by understanding simplicity-complexity dynamics
- Practical wisdom involves identifying key factors that drive different value dimensions simultaneously",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Explain managing conflicting requirements in ISs using an analogy.,"Like a tightrope walker balancing a long pole:
- Flexibility is tilting pole one way to adapt to wind gusts
- Reliability is keeping the pole steady so you don’t fall
- You must constantly adjust both ends to stay on the wire safely",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Describe the “entropy” of an unmanaged IS with an analogy.,"Like a neglected garden overrun by weeds:
- Each new plant (feature or technology) grows unchecked
- You lose sight of original layout (system architecture)
- You must map and prune before re-establishing order",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Compare the three eras of IS management to weather patterns.,"Technology-driven (1970–2000): “Summer heat wave” blasting with new gadgets
- Cost-reduction (2000s): “Winter freeze” pulling back spending
- Value-creation (2010s): “Spring thaw” warming up with measured investments and renewal",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Illustrate the need for simplicity in IS design with an analogy.,"Like designing a city’s metro network:
- Overly complex routes confuse riders and slow service
- Simpler lines with clear transfers keep trains running on time
- Passengers (users) can navigate and adapt when extensions are needed",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Compare wrapping legacy systems in SOA to an analogy.,"Like fitting an old house with modular furniture:
- Legacy systems are the sturdy walls and floors
- SOA wrappers are modular cabinets that attach without tearing down
- You gain new storage (services) without rebuilding the foundation",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Explain iterative engineering processes with an analogy.,"Like sculpting clay in stages:
- First you make a rough shape (initial prototype)
- Then you refine features bit by bit (iterations)
- Constant feedback with the clay’s resistance ensures final form is stable and detailed",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Illustrate “vendor trapping syndrome” with an analogy.,"Like being handed proprietary keys to every door in a maze:
- You can roam the maze freely (run on that vendor’s platform)
- But you can’t open other doors (migrate to competitors)
- You become captive to one maze builder’s design choices",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Compare offshore outsourcing to an analogy.,"Like being handed proprietary keys to every door in a maze:
- You can roam the maze freely (run on that vendor’s platform)
- But you can’t open other doors (migrate to competitors)
- You become captive to one maze builder’s design choices",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Explain the “present-or-future ambiguity” in IS value with an analogy.,"Like buying a boat:
- You assess current seaworthiness (present value)
- But you must also consider future voyages’ demands (sustainability)
- A boat good for calm lakes may not survive an ocean crossing (limited flexibility)",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Describe “fashion victim syndrome” in technology with an analogy.,"Like chasing every new smartphone release:
- You upgrade yearly hoping for breakthrough features
- But you spend time learning each new interface (training cost)
- Actual daily tasks rarely change, so upgrades yield diminishing returns",FIT152 - Topic 3: Analogies for Managing IS Complexities (PR),
Define the five phases of the traditional SDLC model.,"Planning: Sponsor request, assess alignment to strategy, perform feasibility (technical, economic, legal), recommend go/no-go and produce concept proposal
- Analysis: Interview stakeholders, document procedures and data requirements, produce system-requirements document
- Design: Translate requirements into technical specs, design user interface, database, inputs/outputs, produce system-design document
- Implementation: Code software and build hardware, perform unit/system/user-acceptance testing, train users, migrate data, deliver initial working system
- Maintenance: Report and fix bugs, accept new feature requests, prioritize updates, schedule releases/backups, dispose obsolete data",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Explain the “waterfall” model and its main constraint.,"Waterfall is an SDLC variant with sequential phases: Requirements → Design → Implementation → Verification → Maintenance
- Main constraint: each phase must be completed and approved before the next begins; changes require formal change process and possible restart from earlier phase",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Discuss two advantages and two disadvantages of SDLC/Waterfall.,"Advantages
- Robust process with clear change control reduces project risks
- Comprehensive documentation aids onboarding and root-cause analysis post-deployment
Disadvantages
- Heavy documentation and meetings increase cost and schedule
- Rigid structure makes accommodating late changes difficult, fostering risk aversion",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Define Rapid Application Development (RAD) and its four phases.,"RAD: Emphasizes quick creation of a working prototype, iterative user feedback, then final system
- Phases:
1. Requirements Planning: Similar to SDLC planning/analysis/design
2. User Design: Interactive design with users (e.g. Joint Application Development sessions)
3. Construction: Parallel iterative coding and design adjustments with user feedback
4. Cutover: Final deployment, conversion, and go-live",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Compare RAD to SDLC in terms of project scale and documentation.,"RAD: Best for small–medium projects needing speed; less documentation; high user involvement; risk of missing non-visible features
- SDLC: Suited for large, resource-intensive projects; thorough documentation; slower but more controlled development",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
List three advantages and three disadvantages of RAD.,"Advantages
- Frequent user interaction improves quality and acceptance
- Faster turnaround reduces surprises and helps meet schedule/budget
- Developers and users collaborate closely
Disadvantages
- May overlook non-visible features (security, integrations)
- Poor change control can cause unintended side effects
- Harder to scale to large teams; ties up developer resources",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Explain the Agile Manifesto’s emphasis for software development.,"Value interactions and working software over processes and documentation
- Promote customer collaboration and responsiveness to change
- Use short time-boxed iterations delivering working increments regularly",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Describe the Scrum development model’s four key elements.,"Product Backlog: Prioritized list of all desired features/tasks
- Sprint Backlog: Selected subset of product backlog items for upcoming sprint
- Sprint: Time-boxed iteration (1–4 weeks) with daily “daily scrum” meetings (10–15 min) led by scrum master
- Working Increment: Shippable product version delivered at sprint end",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Discuss two benefits and two challenges of Scrum.,"Benefits
- Self-organizing teams improve ownership and productivity
- Regular increments allow early feedback and course corrections
Challenges
- Daily meetings and rapid cycles demand disciplined teams
- Scaling Scrum across large, distributed teams can be difficult",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Define the Lean methodology and its build–measure–learn loop.,"Lean: Develop a Minimum Viable Product (MVP) with core functionality
- Build: Code the MVP
- Measure: Gather user feedback and usage data
- Learn: Decide to pivot (change strategy) or persevere based on validated learning; repeat loop",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Explain what a “pivot” means in Lean development.,"A strategic course correction prompted by user feedback or usage metrics on the MVP
- May involve changing core idea, features, or target audience before building the next MVP iteration",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Flag high-priority flashcard: “List the five SDLC phases and one key deliverable from each.”,"High-Priority
- Planning: Concept proposal
- Analysis: System-requirements document
- Design: System-design document
- Implementation: Tested initial working system
- Maintenance: Scheduled updates/releases and bug-fix logs",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Define the project management quality triangle and its implication for software projects.,"Quality triangle corners are scope, time and cost with quality in the center - Changing one variable without adjusting the others will degrade quality",FIT152 - Topic 4: Systems Development Life Cycle (SDLC) and Alternative Models (PR),
Explain coding and why software development is resource-intensive.,"Coding is writing logical instructions in a programming language for a digital device to execute - Most software projects involve analysis, design, programming, testing, documentation and training","FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Compare compiled versus interpreted languages.,Compiled languages are translated once into machine code for faster execution - Interpreted languages are executed line by line by a runtime interpreter for greater portability but slower speed,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Explain why Java is considered a hybrid language.,Java source code is compiled into bytecode for the Java Virtual Machine (JVM) which then interprets it on each operating system for cross-platform execution,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Distinguish procedural versus object oriented programming.,Procedural programming defines a sequential flow of instructions - Object oriented programming defines objects with properties and methods that interact dynamically,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
List three advantages and two disadvantages of end user computing (shadow IT).,"Advantages include faster development closer to user needs, reduction of IT backlog and user empowerment - Disadvantages include duplication and inconsistency of applications and lack of formal quality controls","FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Define web services and their role in the build versus buy decision.,Web services are licensed functions accessed over the internet that allow developers to embed external functionality into in-house systems - They blur the line between building in-house and purchasing components,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Explain the build versus buy versus subscribe decision and its long term impact.,Building in-house gives high control but requires more time and cost - Buying a license is faster but may limit differentiation - Subscribing provides ongoing updates and lower admin overhead but incurs recurring fees,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Define an integrated development environment (IDE) and list four typical components.,"Integrated development environment (IDE) is a unified toolset for programmers - Components include a code editor with syntax highlighting, a compiler or interpreter integration, a debugger and version control support","FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Explain what computer aided software engineering (CASE) tools do.,CASE tools generate source code from high level designs to reduce manual coding effort and enforce standardization in software development,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Describe three unique challenges of mobile app development.,Adapting user interfaces to varying screen sizes - Handling touch interaction instead of mouse and keyboard - Complying with app store requirements for each mobile operating system,"FIT152 - Topic 4: Software Development Methodologies, Languages, Tools, and Decisions (PR)",
Define direct cutover implementation methodology and its pros and cons.,Direct cutover replaces the old system with the new system on a chosen date - Pros: fastest and least expensive - Cons: highest risk if the new system fails,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Define pilot implementation methodology and its main advantage.,Pilot implementation rolls out the new system to a small user group first - Advantage: limits impact and focuses support on a small group,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Define parallel operation implementation methodology and its main disadvantage.,Parallel operation runs old and new systems simultaneously for a period - Disadvantage: most expensive due to duplicated work and full support of both systems,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Define phased implementation methodology and its benefit.,Phased implementation turns off old functions as new ones come online gradually - Benefit: smooth transition with limited disruption,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Explain change management in system implementation.,"Change management involves communicating upcoming changes, providing training, and soliciting user feedback - Goal: increase user acceptance and minimize failure risk",FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Describe the maintenance phase of a system.,Maintenance involves fixing bugs and adding requested features after deployment - Requires processes to align updates with business priorities and ensure continuous quality improvements,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
List three data policies important during maintenance.,Data disposal policy (when to dispose of data) - Data retention policy (how long to store data) - Data storage policy (where and how to store data securely),FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Compare pilot and phased implementation methodologies.,Pilot tests the entire system with a subset of users first - Phased rolls out portions of functionality to all users gradually,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Explain why change management is critical to IT oversight.,"Without managing communication, training, and feedback, user resistance can cause project failure - Effective change management ensures smoother adoption",FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
State one risk and one benefit of parallel implementation.,Risk: high cost due to duplicated operations - Benefit: reduced operational risk since the old system remains available,FIT152 - Topic 4: Implementation Methodologies and Maintenance (PR),
Define data and information and explain their relationship.,"Data are raw facts representing events such as business transactions — once processed and put into meaningful context, this produces information that aids decision making",FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
List the five major components of an information system (IS).,"Hardware — physical devices; Software — system and application programs; Data — raw facts processed into information; Processes — procedures for using information; People — users, operators and owners",FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
Explain the characteristics of good quality information.,Information must be complete — no missing facts; accurate — correct according to facts; timely — up-to-date; consistent — free of internal contradictions; appropriate — presented in a format useful to its users,FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
What is a system and how does it differ from an information system?,"A system is a set of related components that process inputs into outputs to achieve objectives; an IS adds technology, data and people to support business operations and decision making",FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
Describe the CIA triad of information security.,Confidentiality — preventing unauthorized disclosure of information; Integrity — preventing unauthorized modification; Availability — ensuring authorized users can access the right information at the right time,FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
"Define a threat, a vulnerability and a safeguard in information security.",Threat — a potential event or actor that can harm an asset; Vulnerability — a weakness in a system that can be exploited by a threat; Safeguard — a control or countermeasure that reduces or eliminates a vulnerability,FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
Outline the steps in a basic security risk analysis.,Identify and value assets; determine system vulnerabilities and potential threats; estimate likelihood of exploitations; evaluate and select controls to reduce risk; implement controls; monitor and review,FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
What are the three parts of risk analysis?,Risk assessment — identify and quantify risks; Risk management — evaluate and choose risk-reduction measures; Risk communication — present findings understandably to decision makers,FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
"Explain the role of an information owner, custodian and end user in IS classification.",Owner — defines classification policy and final decisions; Custodian — maintains and backs up data at the required sensitivity level; End user — operates the system and follows procedures to collect or use data,FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
What is information assurance and how does it differ from information security?,"Information assurance encompasses information security plus business continuity, governance and privacy to ensure data availability, integrity, confidentiality, non-repudiation and utility throughout its lifecycle",FIT152 - Topic 4: Introduction to Information Systems and Information Security (PR),
What is Cybernetics?,"Cybernetics is the study of human/machine interaction guided by the principle that numerous different types of systems can be studied according to principles of feedback, control, and communications. 
 Flashcard 2",Generated,
"Who founded the field of Cybernetics with his book ""Cybernetics: or Control and Communication in the Animal and the Machine""?","Norbert Wiener founded the field of Cybernetics with his book that articulated the marriage of communication and control for engineers, systems theorists, and technical enthusiasts. 
 Flashcard 3",Generated,
"When was the National Defense Research Committee (NDRC) initiated, and what was its role in relation to the study of ""fire control""?","The National Defense Research Committee was initiated at the beginning of World War II in 1940, and one of its divisions was devoted to ""fire control,"" which involved tracking targets, predicting their positions, calculating ballistics, and directing guns to destroy the targets. 
 Flashcard 4",Generated,
"What important concept did Norbert Wiener introduce in his work during World War II, and how did it pave the way for modern theories?","Wiener introduced the concept of predicting the future value of a pseudo-random function based on its statistical history, which laid the foundation for modern theories of optimal estimation and signal processing. 
 Flashcard 5",Generated,
What did Norbert Wiener identify as the core aspect of cybernetics regarding control and communication in both humans and machines?,"Wiener identified the servomechanical nature of control and communication mechanisms as the core aspect of cybernetics, seeking to extend this understanding to biological, physiological, and social systems. 
 Flashcard 6",Generated,
What term did Norbert Wiener create in his 1948 book to describe the principle governing or directing a technology or system?,"In his 1948 book, Wiener created the term ""cybernetics,"" derived from the Greek word for ""steersman,"" to describe the principle governing or directing a technology or system. 
 Flashcard 7",Generated,
How did Norbert Wiener propose to understand systems in his book Cybernetics?,"Wiener proposed a ""systems approach"" in Cybernetics, describing everything as systems with inputs and outputs, which could be analyzed using the ideas of information flow, noise, feedback, stability, and more. 
 Flashcard 8",Generated,
"What did Norbert Wiener connect his cybernetic ideas to in his popularized account ""The Human Use of Human Beings""?","In ""The Human Use of Human Beings,"" Wiener connected his cybernetic ideas to concerns about nuclear war and the potential consequences of a world dominated by machinery and computers. 
 Flashcard 1",Generated,
What did cybernetics come to stand for in American popular culture during the Cold War era?,"Cybernetics came to stand for the Cold War mindset that placed computers and automated decision making at the center of military power. 
 Flashcard 2",Generated,
Who were some of the other thinkers who elaborated on Wiener's work in cybernetics?,"Other thinkers who elaborated on Wiener's work in cybernetics include Heinz von Forester, W. Ross Ashby, and Ludwig von Bertalannfy. 
 Flashcard 3",Generated,
In which country did cybernetics enjoy a long career and some universities still maintain departments and professorships in the field?,"Cybernetics enjoyed a long career in Europe and especially the Soviet Union, where some universities still maintain departments and professorships in the field. 
 Flashcard 4",Generated,
Who applied cybernetic ideas to the management of the Chilean economy in the 1970s?,"Englishman Stafford Beer applied cybernetic ideas to the management of the Chilean economy in the 1970s. 
 Flashcard 5",Generated,
What did Norbert Wiener's book and the cybernetics movement articulate a vision of?,"Norbert Wiener's book and the cybernetics movement articulated a vision of changing human/machine analogies, which resonated with a broad audience. 
 Flashcard 6",Generated,
